"","InvName2","InvID2","website"
"3354","Jeff Bezos","5040976309518336","http://www.seed-db.com/investorgraph/investorview?investorid=5040976309518336"
"3355","Jeff Burningham","4827877744836608","http://www.seed-db.com/investorgraph/investorview?investorid=4827877744836608"
"3356","Jeff Carr","5715348384907264","http://www.seed-db.com/investorgraph/investorview?investorid=5715348384907264"
"3357","Jeff Chang","5118692081795072","http://www.seed-db.com/investorgraph/investorview?investorid=5118692081795072"
"3358","Jeff Clarke","4821831940833280","http://www.seed-db.com/investorgraph/investorview?investorid=4821831940833280"
"3359","Jeff Clavier","6683657985064960","http://www.seed-db.com/investorgraph/investorview?investorid=6683657985064960"
"3360","Jeff Epstein","5704757398208512","http://www.seed-db.com/investorgraph/investorview?investorid=5704757398208512"
"3361","Jeff Epstein","5895799611326464","http://www.seed-db.com/investorgraph/investorview?investorid=5895799611326464"
"3362","Jeff Ferguson","5555217831559168","http://www.seed-db.com/investorgraph/investorview?investorid=5555217831559168"
"3363","Jeff Fluhr","5677709690667008","http://www.seed-db.com/investorgraph/investorview?investorid=5677709690667008"
"3364","Jeff Fluhr","5754738968625152","http://www.seed-db.com/investorgraph/investorview?investorid=5754738968625152"
"3365","Jeff Giesea","4506590568775680","http://www.seed-db.com/investorgraph/investorview?investorid=4506590568775680"
"3366","Jeff Glavan","5104421729992704","http://www.seed-db.com/investorgraph/investorview?investorid=5104421729992704"
"3367","Jeff Hammerbacher","5959566495842304","http://www.seed-db.com/investorgraph/investorview?investorid=5959566495842304"
"3368","Jeff Hilimire","6192223934742528","http://www.seed-db.com/investorgraph/investorview?investorid=6192223934742528"
"3369","Jeff Jordan","5755912186757120","http://www.seed-db.com/investorgraph/investorview?investorid=5755912186757120"
"3370","Jeff Jordan","6033633970225152","http://www.seed-db.com/investorgraph/investorview?investorid=6033633970225152"
"3371","Jeff Kapel","4840112663822336","http://www.seed-db.com/investorgraph/investorview?investorid=4840112663822336"
"3372","Jeff Lawson","5236820375764992","http://www.seed-db.com/investorgraph/investorview?investorid=5236820375764992"
"3373","Jeff Lo","6332704261931008","http://www.seed-db.com/investorgraph/investorview?investorid=6332704261931008"
"3374","Jeff Miller","6656626668863488","http://www.seed-db.com/investorgraph/investorview?investorid=6656626668863488"
"3375","Jeff Pomeranz","4884131620061184","http://www.seed-db.com/investorgraph/investorview?investorid=4884131620061184"
"3376","Jeff Pulver","6206554730659840","http://www.seed-db.com/investorgraph/investorview?investorid=6206554730659840"
"3377","Jeff Rusinow","5164157582180352","http://www.seed-db.com/investorgraph/investorview?investorid=5164157582180352"
"3378","Jeff Seibert","5988260237017088","http://www.seed-db.com/investorgraph/investorview?investorid=5988260237017088"
"3379","Jeff Stibel","6200622843953152","http://www.seed-db.com/investorgraph/investorview?investorid=6200622843953152"
"3380","Jeff Weiner","5753088681967616","http://www.seed-db.com/investorgraph/investorview?investorid=5753088681967616"
"3381","Jeff Weiner","6562701899726848","http://www.seed-db.com/investorgraph/investorview?investorid=6562701899726848"
"3382","Jeff Xiong","5753511467810816","http://www.seed-db.com/investorgraph/investorview?investorid=5753511467810816"
"3383","Jefferson Education Accelerator","5422885204131840","http://www.seed-db.com/investorgraph/investorview?investorid=5422885204131840"
"3384","Jeffery Brown","4793654929522688","http://www.seed-db.com/investorgraph/investorview?investorid=4793654929522688"
"3385","Jeffery Ong","5605975230775296","http://www.seed-db.com/investorgraph/investorview?investorid=5605975230775296"
"3386","Jeffrey Berman","6016962865922048","http://www.seed-db.com/investorgraph/investorview?investorid=6016962865922048"
"3387","Jeffrey Greenblatt","4909349952552960","http://www.seed-db.com/investorgraph/investorview?investorid=4909349952552960"
"3388","Jeffrey Parker","5646184093843456","http://www.seed-db.com/investorgraph/investorview?investorid=5646184093843456"
"3389","Jeffrey S. Bennett","4946040339824640","http://www.seed-db.com/investorgraph/investorview?investorid=4946040339824640"
"3390","Jeffrey Schox","5486801728831488","http://www.seed-db.com/investorgraph/investorview?investorid=5486801728831488"
"3391","Jenn Reichenbacher","4924750858027008","http://www.seed-db.com/investorgraph/investorview?investorid=4924750858027008"
"3392","Jennifer Byrne","5704036850335744","http://www.seed-db.com/investorgraph/investorview?investorid=5704036850335744"
"3393","Jennifer Coogan","6575373508673536","http://www.seed-db.com/investorgraph/investorview?investorid=6575373508673536"
"3394","Jennifer E. Byrne","5979708105687040","http://www.seed-db.com/investorgraph/investorview?investorid=5979708105687040"
"3395","Jennifer Fremont-Smith","5047308701925376","http://www.seed-db.com/investorgraph/investorview?investorid=5047308701925376"
"3396","Jennifer Hannus","4678750042062848","http://www.seed-db.com/investorgraph/investorview?investorid=4678750042062848"
"3397","Jennifer Lum","4629498163101696","http://www.seed-db.com/investorgraph/investorview?investorid=4629498163101696"
"3398","Jennifer Lum","5706648978980864","http://www.seed-db.com/investorgraph/investorview?investorid=5706648978980864"
"3399","Jennifer Snow","6667717348163584","http://www.seed-db.com/investorgraph/investorview?investorid=6667717348163584"
"3400","Jennus Innovation","4873527261921280","http://www.seed-db.com/investorgraph/investorview?investorid=4873527261921280"
"3401","Jenny Haeg","5441773530775552","http://www.seed-db.com/investorgraph/investorview?investorid=5441773530775552"
"3402","Jenny Yang","6196689597628416","http://www.seed-db.com/investorgraph/investorview?investorid=6196689597628416"
"3403","Jere Doyle","6312520704851968","http://www.seed-db.com/investorgraph/investorview?investorid=6312520704851968"
"3404","Jeremie Berrebi","6288234275405824","http://www.seed-db.com/investorgraph/investorview?investorid=6288234275405824"
"3405","Jeremy Arnon","5639988951646208","http://www.seed-db.com/investorgraph/investorview?investorid=5639988951646208"
"3406","Jeremy Orlow","6692973634912256","http://www.seed-db.com/investorgraph/investorview?investorid=6692973634912256"
"3407","Jeremy Stoppelman","5932679702773760","http://www.seed-db.com/investorgraph/investorview?investorid=5932679702773760"
"3408","Jeremy Yap","5868426052501504","http://www.seed-db.com/investorgraph/investorview?investorid=5868426052501504"
"3409","Jeremy Zuker","6503621231378432","http://www.seed-db.com/investorgraph/investorview?investorid=6503621231378432"
"3410","Jerry Brown","5262743623958528","http://www.seed-db.com/investorgraph/investorview?investorid=5262743623958528"
"3411","Jerry Colonna","6474500833017856","http://www.seed-db.com/investorgraph/investorview?investorid=6474500833017856"
"3412","Jerry Hall","6032174365016064","http://www.seed-db.com/investorgraph/investorview?investorid=6032174365016064"
"3413","Jerry Kestenbaum","4818137832751104","http://www.seed-db.com/investorgraph/investorview?investorid=4818137832751104"
"3414","Jerry Neumann","5280958043389952","http://www.seed-db.com/investorgraph/investorview?investorid=5280958043389952"
"3415","Jerry Nieuviarts","5906172401942528","http://www.seed-db.com/investorgraph/investorview?investorid=5906172401942528"
"3416","Jerry Yang","4910481408000000","http://www.seed-db.com/investorgraph/investorview?investorid=4910481408000000"
"3417","Jerry Yang","5713733208768512","http://www.seed-db.com/investorgraph/investorview?investorid=5713733208768512"
"3418","Jesse Bardo","5107900825468928","http://www.seed-db.com/investorgraph/investorview?investorid=5107900825468928"
"3419","Jesse Comly","6186907797028864","http://www.seed-db.com/investorgraph/investorview?investorid=6186907797028864"
"3420","Jesse Draper","4853124355325952","http://www.seed-db.com/investorgraph/investorview?investorid=4853124355325952"
"3421","Jesse Draper","4930801569366016","http://www.seed-db.com/investorgraph/investorview?investorid=4930801569366016"
"3422","Jesse Hertzberg","6544425182298112","http://www.seed-db.com/investorgraph/investorview?investorid=6544425182298112"
"3423","Jesse Robbins","4691485991632896","http://www.seed-db.com/investorgraph/investorview?investorid=4691485991632896"
"3424","Jesse Robbins","6216760667668480","http://www.seed-db.com/investorgraph/investorview?investorid=6216760667668480"
"3425","Jessica Livingston","5166122290642944","http://www.seed-db.com/investorgraph/investorview?investorid=5166122290642944"
"3426","Jessica Livingston","5730387347111936","http://www.seed-db.com/investorgraph/investorview?investorid=5730387347111936"
"3427","Jesus Monleon","6533070211514368","http://www.seed-db.com/investorgraph/investorview?investorid=6533070211514368"
"3428","JetBlue Technology Ventures","5195444288225280","http://www.seed-db.com/investorgraph/investorview?investorid=5195444288225280"
"3429","Jettfrogg LLC","6276519198457856","http://www.seed-db.com/investorgraph/investorview?investorid=6276519198457856"
"3430","Jill Guetz","5764207345664000","http://www.seed-db.com/investorgraph/investorview?investorid=5764207345664000"
"3431","Jill Rowley","5988716946391040","http://www.seed-db.com/investorgraph/investorview?investorid=5988716946391040"
"3432","Jilliene Helman","4861855906398208","http://www.seed-db.com/investorgraph/investorview?investorid=4861855906398208"
"3433","Jim Cheng","6196488673689600","http://www.seed-db.com/investorgraph/investorview?investorid=6196488673689600"
"3434","Jim Deters","6327511378034688","http://www.seed-db.com/investorgraph/investorview?investorid=6327511378034688"
"3435","Jim Dougherty","5002495449366528","http://www.seed-db.com/investorgraph/investorview?investorid=5002495449366528"
"3436","Jim Eberlin","5679870667390976","http://www.seed-db.com/investorgraph/investorview?investorid=5679870667390976"
"3437","Jim Estill","5678719557435392","http://www.seed-db.com/investorgraph/investorview?investorid=5678719557435392"
"3438","Jim Estill","5712247703732224","http://www.seed-db.com/investorgraph/investorview?investorid=5712247703732224"
"3439","Jim Fletcher","4566337221296128","http://www.seed-db.com/investorgraph/investorview?investorid=4566337221296128"
"3440","Jim Hornthal","5469827082747904","http://www.seed-db.com/investorgraph/investorview?investorid=5469827082747904"
"3441","Jim Katzman","5764858146455552","http://www.seed-db.com/investorgraph/investorview?investorid=5764858146455552"
"3442","Jim LeTourneau","6001750725099520","http://www.seed-db.com/investorgraph/investorview?investorid=6001750725099520"
"3443","Jim McKelvey","5237303018520576","http://www.seed-db.com/investorgraph/investorview?investorid=5237303018520576"
"3444","Jim McKelvey","5750118678528000","http://www.seed-db.com/investorgraph/investorview?investorid=5750118678528000"
"3445","Jim Patterson","4693612507955200","http://www.seed-db.com/investorgraph/investorview?investorid=4693612507955200"
"3446","Jim Payne","5243051060494336","http://www.seed-db.com/investorgraph/investorview?investorid=5243051060494336"
"3447","Jim Payne","5843651607396352","http://www.seed-db.com/investorgraph/investorview?investorid=5843651607396352"
"3448","Jim Pitkow","4910812208562176","http://www.seed-db.com/investorgraph/investorview?investorid=4910812208562176"
"3449","Jim Price","5112159386206208","http://www.seed-db.com/investorgraph/investorview?investorid=5112159386206208"
"3450","Jim Sokoloff","6555777078657024","http://www.seed-db.com/investorgraph/investorview?investorid=6555777078657024"
"3451","Jim Streibich","4803554170634240","http://www.seed-db.com/investorgraph/investorview?investorid=4803554170634240"
"3452","Jim Wiatt","5998028431294464","http://www.seed-db.com/investorgraph/investorview?investorid=5998028431294464"
"3453","Jim Wicks","5752753791959040","http://www.seed-db.com/investorgraph/investorview?investorid=5752753791959040"
"3454","Jimmy Iovine","6054128681746432","http://www.seed-db.com/investorgraph/investorview?investorid=6054128681746432"
"3455","Jimmy Lai","5761686132752384","http://www.seed-db.com/investorgraph/investorview?investorid=5761686132752384"
