Investor,Seed-DB code,Seed-DB webpage
Jason van den Brand,5.77E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5768320192086016
Jaume Goma Llairo,5.01E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5006473209839616
Jaume GomÃƒÂ LladÃ³,5.15E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5145696453787648
Javelin Venture Partners,4.65E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4646485610201088
Javest Investment Fund,5.13E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5127811958308864
Javier Juncadella,5.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5195848082259968
Javier Juncadella,6.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6665865680388096
Jawed Karim,5.08E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5084051073400832
Jay Baer,6.21E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6213543615528960
Jay Batson,6.60E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6595337053536256
Jay Boberg,6.00E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5997118334435328
Jay Boberg,6.29E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6291447028383744
Jay Gould,5.41E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5410188639076352
Jay Jamison,5.48E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5479249704124416
Jay Levy,5.31E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5309503465586688
Jay Livingston,6.61E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6605126621986816
Jay Mandelbaum,4.51E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4506012123922432
Jay Meattle,5.12E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5118712965234688
Jay Silver,5.84E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5840265562554368
Jay Srinivasan,5.13E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5127027136921600
Jay Srinivasan,5.25E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5245994660790272
Jay Weintraub,4.84E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4835775015288832
Jayna Cooke,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5706524995354624
Jayna Cooke,6.13E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6131510805528576
Jean Hammond,5.06E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5063956431372288
Jean Henri Lhuillier,5.94E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5939718080430080
Jean Kovacs,5.99E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5986787059040256
Jean Marie Echemendia,6.14E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6144044170215424
Jean Pigozzi,4.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4683574015950848
Jean Pigozzi,5.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5763597376421888
Jean Rosauer,6.44E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6436838428377088
Jean-David Blanc,5.91E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5911197886971904
Jean-Denis Greze,6.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6677772239896576
Jean-Pierre Mondalek,5.16E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5163553283637248
Jeff Arnold,4.61E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4605504370245632
Jeff Arnold,6.05E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6049411410952192
Jeff Ayeroff,5.29E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5294634825678848
Jeff Baetz,5.27E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5265116962488320
Jeff Bezos,5.04E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5040976309518336
Jeff Burningham,4.83E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4827877744836608
Jeff Carr,5.72E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5715348384907264
Jeff Chang,5.12E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5118692081795072
Jeff Clarke,4.82E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4821831940833280
Jeff Clavier,6.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6683657985064960
Jeff Epstein,5.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5704757398208512
Jeff Epstein,5.90E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5895799611326464
Jeff Ferguson,5.56E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5555217831559168
Jeff Fluhr,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5677709690667008
Jeff Fluhr,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5754738968625152
Jeff Giesea,4.51E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4506590568775680
Jeff Glavan,5.10E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5104421729992704
Jeff Hammerbacher,5.96E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5959566495842304
Jeff Hilimire,6.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6192223934742528
Jeff Jordan,5.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5755912186757120
Jeff Jordan,6.03E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6033633970225152
Jeff Kapel,4.84E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4840112663822336
Jeff Lawson,5.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5236820375764992
Jeff Lo,6.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6332704261931008
Jeff Miller,6.66E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6656626668863488
Jeff Pomeranz,4.88E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4884131620061184
Jeff Pulver,6.21E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6206554730659840
Jeff Rusinow,5.16E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5164157582180352
Jeff Seibert,5.99E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5988260237017088
Jeff Stibel,6.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6200622843953152
Jeff Weiner,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5753088681967616
Jeff Weiner,6.56E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6562701899726848
Jeff Xiong,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5753511467810816
Jefferson Education Accelerator,5.42E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5422885204131840
Jeffery Brown,4.79E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4793654929522688
Jeffery Ong,5.61E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5605975230775296
Jeffrey Berman,6.02E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6016962865922048
Jeffrey Greenblatt,4.91E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4909349952552960
Jeffrey Parker,5.65E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5646184093843456
Jeffrey S. Bennett,4.95E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4946040339824640
Jeffrey Schox,5.49E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5486801728831488
Jenn Reichenbacher,4.92E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4924750858027008
Jennifer Byrne,5.70E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5704036850335744
Jennifer Coogan,6.58E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6575373508673536
Jennifer E. Byrne,5.98E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5979708105687040
Jennifer Fremont-Smith,5.05E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5047308701925376
Jennifer Hannus,4.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4678750042062848
Jennifer Lum,4.63E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4629498163101696
Jennifer Lum,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5706648978980864
Jennifer Snow,6.67E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6667717348163584
Jennus Innovation,4.87E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4873527261921280
Jenny Haeg,5.44E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5441773530775552
Jenny Yang,6.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6196689597628416
Jere Doyle,6.31E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6312520704851968
Jeremie Berrebi,6.29E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6288234275405824
Jeremy Arnon,5.64E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5639988951646208
Jeremy Orlow,6.69E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6692973634912256
Jeremy Stoppelman,5.93E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5932679702773760
Jeremy Yap,5.87E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5868426052501504
Jeremy Zuker,6.50E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6503621231378432
Jerry Brown,5.26E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5262743623958528
Jerry Colonna,6.47E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6474500833017856
Jerry Hall,6.03E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6032174365016064
Jerry Kestenbaum,4.82E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4818137832751104
Jerry Neumann,5.28E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5280958043389952
Jerry Nieuviarts,5.91E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5906172401942528
Jerry Yang,4.91E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4910481408000000
Jerry Yang,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5713733208768512
Jesse Bardo,5.11E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5107900825468928
Jesse Comly,6.19E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6186907797028864
Jesse Draper,4.85E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4853124355325952
Jesse Draper,4.93E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4930801569366016
Jesse Hertzberg,6.54E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6544425182298112
Jesse Robbins,4.69E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4691485991632896
Jesse Robbins,6.22E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6216760667668480
Jessica Livingston,5.17E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5166122290642944
Jessica Livingston,5.73E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5730387347111936
Jesus Monleon,6.53E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6533070211514368
JetBlue Technology Ventures,5.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5195444288225280
Jettfrogg LLC,6.28E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6276519198457856
Jill Guetz,5.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5764207345664000
Jill Rowley,5.99E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5988716946391040
Jilliene Helman,4.86E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4861855906398208
Jim Cheng,6.20E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6196488673689600
Jim Deters,6.33E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6327511378034688
Jim Dougherty,5.00E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5002495449366528
Jim Eberlin,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5679870667390976
Jim Estill,5.68E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5678719557435392
Jim Estill,5.71E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5712247703732224
Jim Fletcher,4.57E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4566337221296128
Jim Hornthal,5.47E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5469827082747904
Jim Katzman,5.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5764858146455552
Jim LeTourneau,6.00E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6001750725099520
Jim McKelvey,5.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5237303018520576
Jim McKelvey,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5750118678528000
Jim Patterson,4.69E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4693612507955200
Jim Payne,5.24E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5243051060494336
Jim Payne,5.84E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5843651607396352
Jim Pitkow,4.91E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4910812208562176
Jim Price,5.11E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5112159386206208
Jim Sokoloff,6.56E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6555777078657024
Jim Streibich,4.80E+15,http://www.seed-db.com/investorgraph/investorview?investorid=4803554170634240
Jim Wiatt,6.00E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5998028431294464
Jim Wicks,5.75E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5752753791959040
Jimmy Iovine,6.05E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6054128681746432
Jimmy Lai,5.76E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5761686132752384
Jimmy Maymann,5.51E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5510124579848192
Jindrich Sarson,6.22E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6218455313285120
Jisc,6.48E+15,http://www.seed-db.com/investorgraph/investorview?investorid=6480703285886976
Jit Saxena,5.89E+15,http://www.seed-db.com/investorgraph/investorview?investorid=5890535604617216
